instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
immun.bch,medium,smearmaxrel,xtaylor,complete,36042,120.58235700000004,7.513516621776509e-08,0,600.0
immun.bch,medium,largestfirst,xtaylor,timeout,1840052,600.0004750000002,9398430242.760494,0,600.0
immun.bch,medium,roundrobin,xtaylor,complete,682,3.6222150000000006,0,0,600.0
launch.bch,medium,lsmear,xtaylor,complete,174,3.326869000000001,2257.797584090296,2255.5420420482483,600.0
launch.bch,medium,lsmear-box,xtaylor,complete,94,2.2490140000000007,2257.800115768187,2255.5445711969905,600.0
launch.bch,medium,smearsumrel,xtaylor,complete,488,9.043628000000004,2259.3539324111366,2257.582928480895,600.0
launch.bch,medium,smearsum,xtaylor,complete,3174,49.57963100000002,2257.8375879937716,2255.582005987784,600.0
launch.bch,medium,smearmax,xtaylor,complete,2658,44.90383600000001,2258.3664226087535,2256.110312296458,600.0
launch.bch,medium,smearmaxrel,xtaylor,complete,1524,22.481248000000008,2259.8222048467155,2257.5646402065095,600.0
launch.bch,medium,largestfirst,xtaylor,timeout,58432,600.0337660000002,2481.9353224965316,2073.6436173779357,600.0
launch.bch,medium,roundrobin,xtaylor,complete,2282,33.465595000000015,2257.8085987570726,2257.7295219793036,600.0
launch__coconut.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,0,1.0000000000287557e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
launch__coconut.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,0,2.000000000002e-06,inf,-inf,600.0
least.bch,unsolved,lsmear,xtaylor,timeout,780074,600.0008330000002,14268.480354482039,0,600.0
least.bch,unsolved,lsmear-box,xtaylor,timeout,778034,600.0011330000001,14268.480354482039,0,600.0
least.bch,unsolved,smearsumrel,xtaylor,timeout,920296,600.0003240000002,14268.480354482039,0,600.0
least.bch,unsolved,smearsum,xtaylor,timeout,905248,600.0011170000001,14268.480354482039,0,600.0
least.bch,unsolved,smearmax,xtaylor,timeout,930388,600.0008300000002,14268.480354482039,0,600.0
least.bch,unsolved,smearmaxrel,xtaylor,timeout,932528,600.0011520000002,14268.480354482039,0,600.0
least.bch,unsolved,largestfirst,xtaylor,timeout,1326178,600.0003810000003,24674.865853749867,0,600.0
least.bch,unsolved,roundrobin,xtaylor,timeout,1193714,600.0010020000002,16307.471185291033,1548.6724327400968,600.0
like-1.bch,medium,lsmear,xtaylor,unbounded,2606,3.1210840000000006,inf,-inf,600.0
like-1.bch,medium,lsmear-box,xtaylor,unbounded,2606,3.142404000000001,inf,-inf,600.0
like-1.bch,medium,smearsumrel,xtaylor,unbounded,2606,3.133028000000001,inf,-inf,600.0
like-1.bch,medium,smearsum,xtaylor,unbounded,2606,3.125616000000001,inf,-inf,600.0
like-1.bch,medium,smearmax,xtaylor,unbounded,2606,3.1305430000000007,inf,-inf,600.0
like-1.bch,medium,smearmaxrel,xtaylor,unbounded,2606,3.137609000000001,inf,-inf,600.0
like-1.bch,medium,largestfirst,xtaylor,unbounded,2606,3.019470000000001,inf,-inf,600.0
like-1.bch,medium,roundrobin,xtaylor,unbounded,2708,1.0662420000000006,1860.7819445436835,-inf,600.0
like.bch,medium,lsmear,xtaylor,unbounded,2638,3.153578000000001,inf,-inf,600.0
like.bch,medium,lsmear-box,xtaylor,unbounded,2638,3.154324000000001,inf,-inf,600.0
like.bch,medium,smearsumrel,xtaylor,unbounded,2638,3.1826340000000006,inf,-inf,600.0
like.bch,medium,smearsum,xtaylor,unbounded,2638,3.1608510000000005,inf,-inf,600.0
like.bch,medium,smearmax,xtaylor,unbounded,2638,3.177679000000001,inf,-inf,600.0
like.bch,medium,smearmaxrel,xtaylor,unbounded,2638,3.1424180000000006,inf,-inf,600.0
like.bch,medium,largestfirst,xtaylor,unbounded,2638,3.0423360000000006,inf,-inf,600.0
like.bch,medium,roundrobin,xtaylor,unbounded,2722,1.6046510000000003,4594.391479275381,-inf,600.0
linear.bch,medium,lsmear,xtaylor,complete,322,4.814649000000002,89.06775729688903,88.97877851837067,600.0
linear.bch,medium,lsmear-box,xtaylor,complete,14962,100.02843600000003,89.05622789629169,88.96726063565605,600.0
linear.bch,medium,smearsumrel,xtaylor,complete,23776,150.27803000000006,89.05814397761674,88.96917480281394,600.0
linear.bch,medium,smearsum,xtaylor,complete,20596,132.94300400000003,89.0287131035773,88.93977333024706,600.0
linear.bch,medium,smearmax,xtaylor,complete,10312,73.98107800000001,89.03667114908734,88.94772342566169,600.0
linear.bch,medium,smearmaxrel,xtaylor,complete,4292,35.882017000000005,89.07527668470578,88.98629039431148,600.0
linear.bch,medium,largestfirst,xtaylor,timeout,79958,600.0023690000002,92.03465132802427,1.5046327690530346e-34,600.0
linear.bch,medium,roundrobin,xtaylor,complete,3874,11.976571000000005,89.05419173148532,88.96522650498035,600.0
loadbal.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,1915794,600.0000680000002,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,1908916,600.0000060000002,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,1904724,600.0004100000002,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,1904504,600.0001440000002,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,1905318,600.0004760000003,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,1911038,600.0002240000003,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,2095584,600.0004340000003,0.6171134156612641,-inf,600.0
loadbal.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,1159886,600.0001550000002,0.6387639377643201,-inf,600.0
lotschd.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,2,0.013207000000000003,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,2,0.01310400000000001,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,2,0.016488000000000006,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,2,0.019913000000000004,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,2,0.020002000000000002,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,2,0.01971400000000001,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,2,0.01205900000000001,2398.415837407334,2396.019817589745,600.0
lotschd.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,2,0.011942000000000001,2398.415837407334,2396.019817589745,600.0
m4wd.bch,easy,lsmear,xtaylor,complete,350,0.46900600000000015,0.029317440388890625,0.029288152236653972,600.0
m4wd.bch,easy,lsmear-box,xtaylor,complete,282,0.40931000000000006,0.02931679540109413,0.02928750789320093,600.0
m4wd.bch,easy,smearsumrel,xtaylor,complete,216,0.3046560000000001,0.029316991460781143,0.029287703757024122,600.0
m4wd.bch,easy,smearsum,xtaylor,complete,570,0.7038160000000002,0.029311394613465422,0.02928211250096446,600.0
m4wd.bch,easy,smearmax,xtaylor,complete,576,0.6759080000000003,0.029312555486309535,0.029283272214095442,600.0
m4wd.bch,easy,smearmaxrel,xtaylor,complete,1088,1.3262810000000005,0.029310927708564496,0.029281646062501998,600.0
m4wd.bch,easy,largestfirst,xtaylor,timeout,480354,600.0006950000002,0.029311227743104074,0.0281372342500711,600.0
m4wd.bch,easy,roundrobin,xtaylor,complete,406,0.5161820000000001,0.02931434560641091,0.02928506054586505,600.0
makela3.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,3062,1.5271820000000005,1.9090181766298808e-08,0,600.0
makela3.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,3062,1.5085140000000006,1.9090181766298808e-08,0,600.0
makela3.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,3062,1.4294410000000004,1.9090181766298808e-08,0,600.0
makela3.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,3062,1.4548880000000004,1.9090181766298808e-08,0,600.0
makela3.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,18450,20.215040000000005,3.743818624504811e-08,0,600.0
makela3.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,18472,20.583173000000006,8.870741579281717e-09,0,600.0
makela3.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,32952,23.470333000000007,4.514926293676334e-08,0,600.0
makela3.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,11266,12.399921000000004,9.806998895670037e-08,0,600.0
makela4.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,0,1.000000000001e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,0,1.000000000001e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,0,1.000000000001e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,0,2.000000000002e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,0,1.9999999999985307e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,0,1.9999999999985307e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,0,1.000000000001e-06,1e-09,-9.899999999999997e-08,600.0
makela4.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,0,1.000000000001e-06,1e-09,-9.899999999999997e-08,600.0
matrix2.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,5656,2.015429000000001,3.459566598295274e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,5656,1.9778770000000003,3.459566598295274e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,5662,1.7948920000000004,2.7249344655960163e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,5490,1.6484910000000004,6.72516083439194e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,5616,1.6118610000000004,2.4885315010465968e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,5486,1.7370320000000004,5.781200497066938e-08,0,600.0
matrix2.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,3294,0.7944770000000003,6.703282648333262e-09,0,600.0
matrix2.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,3092,1.1485620000000003,6.243038540931753e-08,0,600.0
mconcon.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,257532,600.0028780000001,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,213418,600.0002400000001,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,374870,600.0028420000001,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,318398,600.0004180000002,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,387948,600.0054350000001,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,1112542,600.0001570000003,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,240092,600.0009410000002,inf,-24222272.90114686,600.0
mconcon.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,370056,600.0020050000002,inf,-959578.3206955389,600.0
meanvar.bch,medium,lsmear,xtaylor,complete,934,2.0182750000000005,5.243555919890058,5.238317602287771,600.0
meanvar.bch,medium,lsmear-box,xtaylor,complete,934,2.0083610000000007,5.243555919890058,5.238317602287771,600.0
meanvar.bch,medium,smearsumrel,xtaylor,complete,706,1.6817930000000005,5.2438748567553395,5.238636220534806,600.0
meanvar.bch,medium,smearsum,xtaylor,complete,716,1.6215630000000003,5.2437448028413725,5.238506296544829,600.0
meanvar.bch,medium,smearmax,xtaylor,complete,708,1.6345200000000004,5.243718998104194,5.238480517586608,600.0
meanvar.bch,medium,smearmaxrel,xtaylor,complete,784,1.7456280000000006,5.243795343263434,5.238556786476958,600.0
meanvar.bch,medium,largestfirst,xtaylor,timeout,540118,600.0001770000002,5.243418911412308,0,600.0
meanvar.bch,medium,roundrobin,xtaylor,complete,934,1.9631380000000005,5.244076451476197,5.238837613862335,600.0
minlphi.bch,blowup,lsmear,xtaylor,timeout,111282,600.0052100000001,inf,-inf,600.0
minlphi.bch,blowup,lsmear-box,xtaylor,timeout,118616,600.0022200000001,inf,-inf,600.0
minlphi.bch,blowup,smearsumrel,xtaylor,timeout,213656,600.0080760000002,inf,-inf,600.0
minlphi.bch,blowup,smearsum,xtaylor,timeout,146398,600.0022620000002,inf,-inf,600.0
minlphi.bch,blowup,smearmax,xtaylor,timeout,137936,600.0045670000001,inf,-inf,600.0
minlphi.bch,blowup,smearmaxrel,xtaylor,timeout,198600,600.0022330000004,inf,-inf,600.0
minlphi.bch,blowup,largestfirst,xtaylor,timeout,200348,600.0057590000001,inf,-inf,600.0
minlphi.bch,blowup,roundrobin,xtaylor,timeout,166506,600.0098090000002,inf,582.236124055936,600.0
minlphi1.bch,blowup,lsmear,xtaylor,timeout,192804,600.0002810000001,inf,-inf,600.0
minlphi1.bch,blowup,lsmear-box,xtaylor,timeout,182574,600.0030960000003,inf,-inf,600.0
minlphi1.bch,blowup,smearsumrel,xtaylor,timeout,373350,600.0024660000001,inf,-inf,600.0
minlphi1.bch,blowup,smearsum,xtaylor,timeout,232044,600.0025610000002,inf,-inf,600.0
minlphi1.bch,blowup,smearmax,xtaylor,timeout,215580,600.0064880000002,inf,-inf,600.0
minlphi1.bch,blowup,smearmaxrel,xtaylor,timeout,336354,600.0024810000002,inf,-inf,600.0
minlphi1.bch,blowup,largestfirst,xtaylor,timeout,324348,600.0015310000002,inf,-inf,600.0
minlphi1.bch,blowup,roundrobin,xtaylor,timeout,256402,600.0008100000002,inf,582.2361121734533,600.0
mistake.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,221544,600.0036250000002,-0.9999010676317628,-1.0048085907589743,600.0
mistake.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,221578,600.0014490000002,-0.999917997831622,-1.0044758468884376,600.0
mistake.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,221340,600.0048250000001,-0.9997885543302976,-1.3542166311903778,600.0
mistake.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,195622,600.0035710000001,-0.9999573703183026,-1.0051558886696705,600.0
mistake.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,187880,600.0011430000002,-0.9999557195978006,-1.0050508481661453,600.0
mistake.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,166510,600.0119380000002,inf,-10000000054711228,600.0
mistake.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,125752,600.0036470000002,-0.9962312936697921,-783759614.0715617,600.0
mistake.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,210890,600.0042570000002,-0.9999553831808738,-1.0055890730797166,600.0
modele_opti.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,3794600,600.0001930000002,-70327.69650099911,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,3798800,600.0000700000002,-79296.58347486284,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,3767198,600.0000350000003,-79296.57234196183,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,3754832,600.0002140000003,-12807.269398942382,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,3844306,600.0000360000001,-70546.53025821556,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,3528654,600.0001640000002,-79296.57234196183,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,4104372,600.0002860000002,-10363.676724346988,-inf,600.0
modele_opti.bch,coconutbenchmark-library2,roundrobin,xtaylor,unbounded,790,1.3381780000000003,inf,-inf,600.0
odfits.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,18460,33.86588000000002,-2379.8661453286995,-2382.2483937224215,600.0
odfits.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,20078,35.10035600000001,-2379.9229715120873,-2382.3052767888757,600.0
odfits.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,399792,600.0000680000003,-2379.8451004856815,-2806.010855430581,600.0
odfits.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,13206,25.175242000000004,-2379.9736850869454,-2382.356041128073,600.0
odfits.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,15438,30.658021000000005,-2379.961416481333,-2382.343760241574,600.0
odfits.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,516014,600.0033310000001,-2216.98752834224,-45085204.55021651,600.0
odfits.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,391012,600.0015540000002,-1529.3744829805555,-93781708.92269793,600.0
odfits.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,96468,105.86095800000004,-2379.9639710800348,-2382.346317397432,600.0
optcntrl.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,0,1.000000000001e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,0,2.000000000002e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,0,2.000000000002e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,0,2.000000000002e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,0,1.000000000001e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,0,1.000000000001e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,0,2.000000000002e-06,549.9999905803837,549.4505400403435,600.0
optcntrl.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,0,1.000000000001e-06,549.9999905803837,549.4505400403435,600.0
optmass.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,27380,600.0319770000002,inf,-0.5733444854109502,600.0
optmass.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,27090,600.0810010000002,inf,-0.5733444854109502,600.0
optmass.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,23680,600.0071450000004,-0.1791095339380777,-0.5483731806713205,600.0
optmass.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,18470,600.1137260000003,-0.1799154968668036,-0.6339563715800559,600.0
optmass.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,25166,600.0665730000002,-0.17089528858208447,-0.6550478772670519,600.0
optmass.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,55492,600.0113400000002,-0.1483259855270714,-0.6482641223848628,600.0
optmass.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,46158,600.0071880000003,inf,-0.6597576266650557,600.0
optmass.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,18722,600.0371000000001,-0.11510648494203055,-0.625106367620056,600.0
optprloc.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,6,0.12356200000000012,-16.41135693400454,-16.42778471872326,600.0
optprloc.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,6,0.12303100000000017,-16.41135693400454,-16.42778471872326,600.0
optprloc.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,4,0.2350910000000001,-16.407759693251055,-16.42418387712818,600.0
optprloc.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,4,0.23375200000000002,-16.407759693251055,-16.42418387712818,600.0
optprloc.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,10,0.4576900000000001,-16.418483456364054,-16.43491837473879,600.0
optprloc.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,18,0.6330560000000003,-16.410746150298326,-16.427173323621943,600.0
optprloc.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,12,0.3134360000000001,-16.412811067129862,-16.429240307437297,600.0
optprloc.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,8,0.14242800000000005,-16.41861318920534,-16.435048237442782,600.0
orthregb.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,103326,600.0005600000002,inf,-1.500000019499995e+17,600.0
orthregb.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,102366,600.0088190000001,inf,-1.500000019499995e+17,600.0
orthregb.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,103974,600.0074530000002,inf,-1.500000019499995e+17,600.0
orthregb.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,105544,600.0038470000002,inf,-1.3000000309999947e+17,600.0
orthregb.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,87438,600.0040720000002,inf,-1.1000000164999946e+17,600.0
orthregb.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,92042,600.0083850000002,inf,-1.1000000194999946e+17,600.0
orthregb.bch,coconutbenchmark-library2,largestfirst,xtaylor,error:IbexError,0,0.0,inf,-inf,600.0
orthregb.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,90110,600.0097500000002,inf,-1.1000000224999946e+17,600.0
orthrege.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,93490,600.0035050000002,inf,-2.9640000000000006e+17,600.0
orthrege.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,92802,600.0381800000001,inf,-2.9640000000000006e+17,600.0
orthrege.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,101904,600.0054620000002,inf,-2.9640000000000006e+17,600.0
orthrege.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,182150,600.0011600000003,inf,-2.9640000000000006e+17,600.0
orthrege.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,151264,600.0017800000003,inf,-2.300000006286171e+17,600.0
orthrege.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,73876,600.0103210000003,99999999013296560,-2.9000000000000006e+17,600.0
orthrege.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,114250,600.0101940000002,inf,-2.8640000000000003e+17,600.0
orthrege.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,41020,600.0015690000001,1.9999999683561206e+17,-2.4000000111042045e+17,600.0
pentagon.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,833556,600.0009930000001,0.00013886518363134234,7.23565156018426e-08,600.0
pentagon.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,829068,600.0007930000002,0.00013888752050077307,7.235651560111738e-08,600.0
pentagon.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,836706,600.0004190000001,0.00013887499390691162,7.235651560122404e-08,600.0
pentagon.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,827344,600.0005550000002,0.00013892654061607997,7.23565156011523e-08,600.0
pentagon.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,837526,600.0014620000002,0.0001389302182172029,7.235651560111672e-08,600.0
pentagon.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,815232,600.0005030000001,0.00013890582020631285,7.23565156010786e-08,600.0
pentagon.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,950962,600.0012930000003,0.0001395824434477885,7.235651560105571e-08,600.0
pentagon.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,28872,30.706026000000005,0.00013652169113436587,0.00013638530582853737,600.0
polak1.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,4406,0.93278,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,4406,0.9334250000000003,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,4406,0.9354290000000003,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,4406,0.9363840000000002,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,4406,0.9329480000000003,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,4406,0.9367610000000002,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,4406,0.7034630000000002,2.718281829459046,2.715566263195851,600.0
polak1.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,16,0.0022090000000000005,2.718281829459045,2.71556626319585,600.0
polak2.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,22104,1.7464260000000005,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,22104,1.7524640000000002,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,22104,1.7664500000000005,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,22104,1.7506790000000003,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,22104,1.7649560000000006,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,22104,1.7639230000000004,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,22104,1.4526620000000006,54.59815003414477,54.54360642771706,600.0
polak2.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,146,0.10791000000000002,54.61550329888491,54.560942356528386,600.0
polak3.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,1685628,600.0004380000004,5.937108491649096,2.6895578633467414,600.0
polak3.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,1698062,600.0001770000002,5.937108491649096,2.6895578633467414,600.0
polak3.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,1713394,600.0003040000003,5.937108491649096,2.6895578633467414,600.0
polak3.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,1690290,600.0002870000002,5.937108491649096,2.6895578633467414,600.0
polak3.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,1702470,600.0001900000003,5.937108491649096,2.6895578633467414,600.0
polak3.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,1707364,600.0007620000002,5.937108491649096,2.6895578633467414,600.0
