instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex8_4_8.bch,unsolved,smearsum,both,timeout,23434,600.0089610000003,4.023092402619728,0.01785376098660791,600.0
ex8_4_8.bch,unsolved,smearmax,both,timeout,19654,600.0433300000002,inf,3.308722450212111e-24,600.0
ex8_4_8.bch,unsolved,smearmaxrel,both,timeout,33282,600.0140150000003,inf,0,600.0
ex8_4_8.bch,unsolved,largestfirst,both,timeout,39134,600.0072900000004,inf,8.077935669463161e-28,600.0
ex8_4_8.bch,unsolved,roundrobin,both,timeout,25472,600.0234720000002,12.013325202465184,4.872610795820179e-24,600.0
ex8_4inf-1.bch,easy,lsmear,both,unbounded,2314,0.11132900000000003,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,lsmear-box,both,unbounded,2314,0.11153200000000003,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,smearsumrel,both,unbounded,2314,0.11771400000000003,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,smearsum,both,unbounded,2314,0.12181300000000002,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,smearmax,both,unbounded,2314,0.12059800000000002,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,smearmaxrel,both,unbounded,2314,0.11079600000000002,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,largestfirst,both,unbounded,2314,0.11547200000000005,-1.7976931348623157e+308,-inf,600.0
ex8_4inf-1.bch,easy,roundrobin,both,unbounded,2312,0.10954500000000005,-1.7976931348623157e+308,-inf,600.0
ex8_5_1-1.bch,blowup,lsmear,both,timeout,5824098,600.0000890000001,0.006430075824051196,-inf,600.0
ex8_5_1-1.bch,blowup,lsmear-box,both,timeout,5836542,600.0001520000002,0.0075329760618906005,-inf,600.0
ex8_5_1-1.bch,blowup,smearsumrel,both,timeout,4749524,600.0000670000003,0.04261187288090554,-inf,600.0
ex8_5_1-1.bch,blowup,smearsum,both,timeout,6338938,600.0001190000003,0.006432178638732161,-inf,600.0
ex8_5_1-1.bch,blowup,smearmax,both,timeout,3238322,600.0003260000003,0.00643009171325315,-inf,600.0
ex8_5_1-1.bch,blowup,smearmaxrel,both,timeout,3050586,600.0001820000002,0.0009893085106423283,-inf,600.0
ex8_5_1-1.bch,blowup,largestfirst,both,timeout,7437926,600.0001920000003,0.11452940181460428,-inf,600.0
ex8_5_1-1.bch,blowup,roundrobin,both,complete,8636,17.359280000000005,-4.704355715534625e-07,-5.704355715534624e-07,600.0
ex8_5_1.bch,medium,lsmear,both,timeout,5781992,600.0000240000002,0.006430076291804587,-inf,600.0
ex8_5_1.bch,medium,lsmear-box,both,timeout,7514916,600.0001040000002,0.01938836326039245,-inf,600.0
ex8_5_1.bch,medium,smearsumrel,both,timeout,4157448,600.0001320000002,0.006430105441609102,-inf,600.0
ex8_5_1.bch,medium,smearsum,both,timeout,3035770,600.0009050000002,0.006430228158077228,-inf,600.0
ex8_5_1.bch,medium,smearmax,both,timeout,4312104,600.0002070000002,0.023278325807148892,-inf,600.0
ex8_5_1.bch,medium,smearmaxrel,both,timeout,2636144,600.0005600000002,0.023387634972688393,-inf,600.0
ex8_5_1.bch,medium,largestfirst,both,timeout,2469858,600.0018660000002,0.0960971245908302,-inf,600.0
ex8_5_1.bch,medium,roundrobin,both,complete,8038,15.591886000000004,-4.688088051929551e-07,-5.68808805192955e-07,600.0
ex8_5_1bis.bch,hard,lsmear,both,complete,1182,3.2794090000000007,-5.029613783791298e-07,-6.029613783791297e-07,600.0
ex8_5_1bis.bch,hard,lsmear-box,both,complete,1268,3.384587000000001,-4.926018670747823e-07,-5.926018670747822e-07,600.0
ex8_5_1bis.bch,hard,smearsumrel,both,complete,1324,3.508271000000001,-4.925599843552675e-07,-5.925599843552674e-07,600.0
ex8_5_1bis.bch,hard,smearsum,both,complete,1480,3.875941000000001,-5.047220746901004e-07,-6.047220746901003e-07,600.0
ex8_5_1bis.bch,hard,smearmax,both,complete,1378,3.7920120000000006,-5.005513213640622e-07,-6.005513213640621e-07,600.0
ex8_5_1bis.bch,hard,smearmaxrel,both,timeout,273146,600.0013170000001,0.02962458107231153,-19.5939102870265,600.0
ex8_5_1bis.bch,hard,largestfirst,both,timeout,288384,600.0055470000002,0.24206501790949786,-25.16101964672105,600.0
ex8_5_1bis.bch,hard,roundrobin,both,complete,4868,12.209783000000002,-4.93387341593543e-07,-5.933873415935429e-07,600.0
ex8_5_2.bch,medium,lsmear,both,timeout,5993842,600.0001150000003,0.05230569891006234,-inf,600.0
ex8_5_2.bch,medium,lsmear-box,both,timeout,6177282,600.0000430000002,0.0523044943786771,-inf,600.0
ex8_5_2.bch,medium,smearsumrel,both,timeout,5735770,600.0001490000002,0.003905099293414316,-inf,600.0
ex8_5_2.bch,medium,smearsum,both,timeout,6342706,600.0001410000002,0.05230968940330548,-inf,600.0
ex8_5_2.bch,medium,smearmax,both,timeout,6317518,600.0006070000002,0.05230724264603005,-inf,600.0
ex8_5_2.bch,medium,smearmaxrel,both,timeout,5637380,600.0000410000002,0.028311328235485905,-inf,600.0
ex8_5_2.bch,medium,largestfirst,both,timeout,5867562,600.0000570000002,0.05742330353412742,-inf,600.0
ex8_5_2.bch,medium,roundrobin,both,complete,28544,53.837289000000006,-2.3831641937643866e-07,-3.383164193764386e-07,600.0
ex8_5_2_1.bch,medium,lsmear,both,timeout,5015094,600.0001170000003,0.0026061576050904756,-inf,600.0
ex8_5_2_1.bch,medium,lsmear-box,both,timeout,4681008,600.0006250000002,0.0024469357404885983,-inf,600.0
ex8_5_2_1.bch,medium,smearsumrel,both,timeout,5010882,600.0000500000002,0.0038995082423079475,-inf,600.0
ex8_5_2_1.bch,medium,smearsum,both,timeout,5991070,600.0000060000003,0.008345245294796522,-inf,600.0
ex8_5_2_1.bch,medium,smearmax,both,timeout,4746346,600.0001040000002,0.0026150690368622054,-inf,600.0
ex8_5_2_1.bch,medium,smearmaxrel,both,timeout,5055332,600.0000590000002,0.002039070736455928,-inf,600.0
ex8_5_2_1.bch,medium,largestfirst,both,timeout,6232336,600.0001830000001,0.003905099040504012,-inf,600.0
ex8_5_2_1.bch,medium,roundrobin,both,complete,30648,59.13679200000002,-2.2920492875888598e-07,-3.2920492875888593e-07,600.0
ex8_5_3-1.bch,easy,lsmear,both,complete,100,0.261058,-0.004135543336277747,-0.004139683019297043,600.0
ex8_5_3-1.bch,easy,lsmear-box,both,complete,100,0.2558800000000001,-0.004135543336277747,-0.004139683019297043,600.0
ex8_5_3-1.bch,easy,smearsumrel,both,complete,90,0.24672600000000006,-0.004135237508581913,-0.004139376885467379,600.0
ex8_5_3-1.bch,easy,smearsum,both,complete,100,0.24566800000000008,-0.004135538365038438,-0.004139678043081518,600.0
ex8_5_3-1.bch,easy,smearmax,both,complete,100,0.2515510000000001,-0.004135538365038438,-0.004139678043081518,600.0
ex8_5_3-1.bch,easy,smearmaxrel,both,complete,146,0.3787160000000001,-0.004135294718241589,-0.004139434152393982,600.0
ex8_5_3-1.bch,easy,largestfirst,both,complete,164,0.3753770000000001,-0.004135630167291238,-0.004139769937228466,600.0
ex8_5_3-1.bch,easy,roundrobin,both,complete,334,0.3924300000000001,-0.0041332579997036545,-0.004137395395098753,600.0
ex8_5_3.bch,easy,lsmear,both,complete,222,0.46573200000000015,-0.004135372654027414,-0.004139512166193606,600.0
ex8_5_3.bch,easy,lsmear-box,both,complete,164,0.3687370000000001,-0.0041316964543048895,-0.0041358322865914805,600.0
ex8_5_3.bch,easy,smearsumrel,both,complete,954,1.5445600000000004,-0.004133644959036897,-0.004137782741778675,600.0
ex8_5_3.bch,easy,smearsum,both,complete,152,0.3350210000000002,-0.004135326630934522,-0.0041394660970315526,600.0
ex8_5_3.bch,easy,smearmax,both,complete,158,0.3398290000000001,-0.004135537483855423,-0.0041396771610164385,600.0
ex8_5_3.bch,easy,smearmaxrel,both,complete,150,0.3258490000000001,-0.004133034132594027,-0.004137171303897924,600.0
ex8_5_3.bch,easy,largestfirst,both,complete,950,1.5050020000000004,-0.004133644959005367,-0.004137782741747113,600.0
ex8_5_3.bch,easy,roundrobin,both,complete,240,0.4731430000000001,-0.004135317154501661,-0.004139456611112773,600.0
ex8_5_4.bch,easy,lsmear,both,complete,252,0.6341570000000003,-0.00042517893182247857,-0.00042560453635883734,600.0
ex8_5_4.bch,easy,lsmear-box,both,complete,244,0.6227510000000003,-0.00042519067170154745,-0.0004256162879895369,600.0
ex8_5_4.bch,easy,smearsumrel,both,complete,194,0.5195110000000002,-0.00042519145032737793,-0.00042561706739477264,600.0
ex8_5_4.bch,easy,smearsum,both,complete,260,0.6926350000000002,-0.00042519145032704486,-0.00042561706739443925,600.0
ex8_5_4.bch,easy,smearmax,both,complete,256,0.6642210000000003,-0.0004249347565219441,-0.00042536011663858264,600.0
ex8_5_4.bch,easy,smearmaxrel,both,complete,272,0.7036390000000002,-0.0004251868633758926,-0.0004256124758517443,600.0
ex8_5_4.bch,easy,largestfirst,both,complete,242,0.6534540000000003,-0.00042518808403890773,-0.0004256136977366443,600.0
ex8_5_4.bch,easy,roundrobin,both,complete,376,0.7936490000000002,-0.0004251642372548048,-0.00042558982708188663,600.0
ex8_5_5-1.bch,easy,lsmear,both,complete,40,0.09537400000000003,-1.3467452796862953,-1.3480933730593545,600.0
ex8_5_5-1.bch,easy,lsmear-box,both,complete,36,0.08775600000000003,-1.346264472265156,-1.3476120843495052,600.0
ex8_5_5-1.bch,easy,smearsumrel,both,complete,40,0.09399400000000002,-1.3467452798201767,-1.3480933731933697,600.0
ex8_5_5-1.bch,easy,smearsum,both,complete,40,0.09494600000000003,-1.3467452796862953,-1.3480933730593545,600.0
ex8_5_5-1.bch,easy,smearmax,both,complete,38,0.09068100000000001,-1.3466535914675792,-1.3480015930606397,600.0
ex8_5_5-1.bch,easy,smearmaxrel,both,complete,40,0.10063200000000001,-1.3473159164581388,-1.3474331245702247,600.0
ex8_5_5-1.bch,easy,largestfirst,both,complete,38,0.08524700000000002,-1.3467452798201647,-1.3480933731933578,600.0
ex8_5_5-1.bch,easy,roundrobin,both,complete,106,0.21906400000000004,-1.3462417373644944,-1.3475893266911854,600.0
ex8_5_5.bch,easy,lsmear,both,complete,184,0.4553080000000001,-0.01075195900297965,-0.010762721724704353,600.0
ex8_5_5.bch,easy,lsmear-box,both,complete,180,0.45261100000000004,-0.010746334015359515,-0.01075709110646598,600.0
ex8_5_5.bch,easy,smearsumrel,both,complete,178,0.4823480000000001,-0.010751638206833669,-0.010762400607441106,600.0
ex8_5_5.bch,easy,smearsum,both,complete,150,0.35610700000000006,-0.01075019001535027,-0.010760950966316584,600.0
ex8_5_5.bch,easy,smearmax,both,complete,152,0.3567170000000001,-0.010751065967471551,-0.010761827795266816,600.0
ex8_5_5.bch,easy,smearmaxrel,both,complete,194,0.48676800000000003,-0.010744515552679967,-0.01075527082350347,600.0
ex8_5_5.bch,easy,largestfirst,both,complete,176,0.5056180000000001,-0.010751812731863986,-0.010762575307171155,600.0
ex8_5_5.bch,easy,roundrobin,both,complete,232,0.5368920000000001,-0.010753479714328162,-0.010764243958286446,600.0
ex8_5_6-1.bch,easy,lsmear,both,unbounded,298,0.11791900000000004,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,lsmear-box,both,unbounded,298,0.11639300000000002,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,smearsumrel,both,unbounded,298,0.12122300000000004,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,smearsum,both,unbounded,298,0.11698300000000002,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,smearmax,both,unbounded,298,0.11889700000000006,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,smearmaxrel,both,unbounded,298,0.11668300000000004,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,largestfirst,both,unbounded,298,0.11545900000000005,1.380723135727293,-inf,600.0
ex8_5_6-1.bch,easy,roundrobin,both,unbounded,3504,1.1530400000000005,0.526891443500888,-inf,600.0
ex8_5_6.bch,medium,lsmear,both,timeout,956750,600.0003740000002,0.1937381798315938,-inf,600.0
ex8_5_6.bch,medium,lsmear-box,both,timeout,397080,600.0030370000002,0.1907382721964308,-inf,600.0
ex8_5_6.bch,medium,smearsumrel,both,timeout,2442306,600.0004140000003,inf,-inf,600.0
ex8_5_6.bch,medium,smearsum,both,timeout,2769724,600.0003180000001,inf,-inf,600.0
ex8_5_6.bch,medium,smearmax,both,timeout,2565668,600.0000180000003,inf,-inf,600.0
ex8_5_6.bch,medium,smearmaxrel,both,timeout,2358062,600.0000530000003,inf,-inf,600.0
ex8_5_6.bch,medium,largestfirst,both,timeout,1720396,600.0006010000001,inf,-inf,600.0
ex8_5_6.bch,medium,roundrobin,both,complete,2242,5.602875000000001,-0.001167219055252633,-0.001168387442695328,600.0
ex9_1_1.bch,easy,lsmear,both,complete,6,0.030811000000000005,-13.000000022499995,-13.00000002500001,600.0
ex9_1_1.bch,easy,lsmear-box,both,complete,6,0.030652000000000002,-13.000000022499995,-13.00000002500001,600.0
ex9_1_1.bch,easy,smearsumrel,both,complete,4,0.021289000000000006,-13.000000022499998,-13.00000002500001,600.0
ex9_1_1.bch,easy,smearsum,both,complete,14,0.04126300000000001,-13.000000022499997,-13.00000002500001,600.0
ex9_1_1.bch,easy,smearmax,both,complete,2,0.010911000000000007,-13.000000022499991,-13.00000002500001,600.0
ex9_1_1.bch,easy,smearmaxrel,both,complete,14,0.043348000000000025,-13.000000022499997,-13.000000025000007,600.0
ex9_1_1.bch,easy,largestfirst,both,complete,4,0.014071,-13.000000022499998,-13.00000002500001,600.0
ex9_1_1.bch,easy,roundrobin,both,complete,6,0.021567000000000006,-13.000000022499995,-13.000000025000002,600.0
ex9_1_10.bch,easy,lsmear,both,complete,2,0.003761000000000004,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_10.bch,easy,lsmear-box,both,complete,2,0.0037279999999999987,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_10.bch,easy,smearsumrel,both,complete,2,0.008057000000000005,-3.250000004625,-3.250000006250003,600.0
ex9_1_10.bch,easy,smearsum,both,complete,2,0.008216000000000005,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_10.bch,easy,smearmax,both,complete,2,0.008242000000000003,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_10.bch,easy,smearmaxrel,both,complete,2,0.008221000000000003,-3.250000004625,-3.250000006250003,600.0
ex9_1_10.bch,easy,largestfirst,both,complete,2,0.0026160000000000003,-3.250000004625,-3.250000006250003,600.0
ex9_1_10.bch,easy,roundrobin,both,complete,2,0.002607999999999999,-3.250000004625,-3.250000006250003,600.0
ex9_1_2.bch,easy,lsmear,both,complete,4,0.007361000000000001,-16.000000014999994,-16.000000103333356,600.0
ex9_1_2.bch,easy,lsmear-box,both,complete,4,0.0072510000000000005,-16.000000014999994,-16.000000103333356,600.0
ex9_1_2.bch,easy,smearsumrel,both,complete,2,0.007387000000000005,-16.000000014001,-16.016016030031025,600.0
ex9_1_2.bch,easy,smearsum,both,complete,2,0.006660000000000001,-16.000000014001998,-16.016016030032027,600.0
ex9_1_2.bch,easy,smearmax,both,complete,6,0.010795,-16.000000014999998,-16.00000008370372,600.0
ex9_1_2.bch,easy,smearmaxrel,both,complete,4,0.010310000000000003,-16.000000014999994,-16.000000103333356,600.0
ex9_1_2.bch,easy,largestfirst,both,complete,6,0.012149000000000002,-16.000000015,-16.000000103333356,600.0
ex9_1_2.bch,easy,roundrobin,both,complete,4,0.007472000000000001,-16.000000014001,-16.000000103333356,600.0
ex9_1_4.bch,easy,lsmear,both,complete,2,0.0033739999999999985,-37.000000032062474,-37.00000003562505,600.0
ex9_1_4.bch,easy,lsmear-box,both,complete,2,0.0034050000000000018,-37.000000032062474,-37.00000003562505,600.0
ex9_1_4.bch,easy,smearsumrel,both,complete,4,0.013177000000000001,-37.00000001016156,-37.00000003562505,600.0
ex9_1_4.bch,easy,smearsum,both,complete,2,0.006943000000000005,-37.000000032062474,-37.00000003562505,600.0
ex9_1_4.bch,easy,smearmax,both,complete,4,0.007979,-37.00000001016156,-37.00000003562505,600.0
ex9_1_4.bch,easy,smearmaxrel,both,complete,2,0.007064000000000001,-37.000000032062474,-37.00000003562505,600.0
ex9_1_4.bch,easy,largestfirst,both,complete,4,0.009343,-37.00000001016156,-37.00000003562505,600.0
ex9_1_4.bch,easy,roundrobin,both,complete,4,0.009264000000000001,-37.00000001016156,-37.00000003562505,600.0
ex9_1_5.bch,easy,lsmear,both,complete,34,0.07272500000000001,-1.000000009,-1.000000010000002,600.0
ex9_1_5.bch,easy,lsmear-box,both,complete,34,0.07171700000000003,-1.000000009,-1.000000010000002,600.0
ex9_1_5.bch,easy,smearsumrel,both,complete,4,0.018885000000000006,-1.000000009,-1.000000010000002,600.0
ex9_1_5.bch,easy,smearsum,both,complete,2,0.011275000000000004,-0.9999999996571777,-1.000000010000002,600.0
ex9_1_5.bch,easy,smearmax,both,complete,6,0.020045,-1.000000009,-1.000000010000002,600.0
ex9_1_5.bch,easy,smearmaxrel,both,complete,36,0.15287300000000006,-0.99998454764643,-1.000000010000002,600.0
ex9_1_5.bch,easy,largestfirst,both,complete,4,0.04728600000000001,-1.000000009,-1.000000010000002,600.0
ex9_1_5.bch,easy,roundrobin,both,complete,8,0.05051500000000001,-1.0000000089999999,-1.000000010000002,600.0
ex9_1_8.bch,easy,lsmear,both,complete,2,0.0037490000000000023,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_8.bch,easy,lsmear-box,both,complete,2,0.0037329999999999967,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_8.bch,easy,smearsumrel,both,complete,2,0.008174999999999998,-3.250000004625,-3.250000006250003,600.0
ex9_1_8.bch,easy,smearsum,both,complete,2,0.008196999999999996,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_8.bch,easy,smearmax,both,complete,2,0.008202000000000004,-3.2500000046249995,-3.250000006250003,600.0
ex9_1_8.bch,easy,smearmaxrel,both,complete,2,0.008204000000000003,-3.250000004625,-3.250000006250003,600.0
ex9_1_8.bch,easy,largestfirst,both,complete,2,0.0026820000000000004,-3.250000004625,-3.250000006250003,600.0
ex9_1_8.bch,easy,roundrobin,both,complete,2,0.0026279999999999984,-3.250000004625,-3.250000006250003,600.0
ex9_2_1.bch,easy,lsmear,both,complete,2,0.0005460000000000013,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,lsmear-box,both,complete,2,0.0005199999999999996,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,smearsumrel,both,complete,2,0.0042120000000000005,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,smearsum,both,complete,2,0.004229,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,smearmax,both,complete,2,0.004228000000000003,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,smearmaxrel,both,complete,2,0.004235000000000003,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,largestfirst,both,complete,2,0.00012599999999999764,16.999999974800012,16.983016957842175,600.0
ex9_2_1.bch,easy,roundrobin,both,complete,2,0.0001349999999999997,16.999999974800012,16.983016957842175,600.0
ex9_2_2.bch,easy,lsmear,both,complete,2,0.0004939999999999996,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,lsmear-box,both,complete,2,0.0004349999999999996,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,smearsumrel,both,complete,2,0.0031739999999999997,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,smearsum,both,complete,2,0.0032049999999999995,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,smearmax,both,complete,2,0.0032040000000000037,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,smearmaxrel,both,complete,2,0.0031540000000000023,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,largestfirst,both,complete,2,4.2999999999999636e-05,99.9999999184629,99.90009981864428,600.0
ex9_2_2.bch,easy,roundrobin,both,complete,2,4.2999999999999636e-05,99.9999999184629,99.90009981864428,600.0
ex9_2_3.bch,easy,lsmear,both,complete,4,0.006866000000000004,-4.200000347509558e-08,-1.4200000347509555e-07,600.0
ex9_2_3.bch,easy,lsmear-box,both,complete,4,0.006813,-4.200000347509558e-08,-1.4200000347509555e-07,600.0
ex9_2_3.bch,easy,smearsumrel,both,complete,6,0.031068000000000005,-4.2038969638724666e-08,-1.4203896963872463e-07,600.0
ex9_2_3.bch,easy,smearsum,both,complete,6,0.03756000000000001,-5.6483855814803974e-08,-1.5648385581480394e-07,600.0
ex9_2_3.bch,easy,smearmax,both,complete,2,0.020211,-5.6483855814803974e-08,-1.5648385581480394e-07,600.0
ex9_2_3.bch,easy,smearmaxrel,both,complete,4,0.019998000000000016,-4.200000347509558e-08,-1.4200000347509555e-07,600.0
ex9_2_3.bch,easy,largestfirst,both,complete,8,0.022364000000000016,-1.5108383877304732e-08,-1.1510838387730471e-07,600.0
ex9_2_3.bch,easy,roundrobin,both,complete,6,0.019370000000000005,-4.2038969638724666e-08,-1.4203896963872463e-07,600.0
ex9_2_4.bch,easy,lsmear,both,complete,4,0.005994000000000003,0.5000001679216066,0.4995006672543523,600.0
ex9_2_4.bch,easy,lsmear-box,both,complete,4,0.006024000000000002,0.5000001679216066,0.4995006672543523,600.0
ex9_2_4.bch,easy,smearsumrel,both,complete,4,0.007802000000000002,0.5000001679216066,0.4995006672543523,600.0
ex9_2_4.bch,easy,smearsum,both,complete,4,0.007744000000000001,0.5000001679216066,0.4995006672543523,600.0
ex9_2_4.bch,easy,smearmax,both,complete,4,0.007771000000000004,0.5000001679216065,0.4995006672543522,600.0
ex9_2_4.bch,easy,smearmaxrel,both,complete,8,0.015837,0.4999999742262939,0.49999899788252805,600.0
ex9_2_4.bch,easy,largestfirst,both,complete,16,0.019021000000000007,0.5000544121743382,0.49999996999999785,600.0
ex9_2_4.bch,easy,roundrobin,both,complete,4,0.0054280000000000005,0.4999999730023411,0.49995392351883994,600.0
ex9_2_5.bch,easy,lsmear,both,complete,6,0.013417000000000004,4.999999979747752,4.99500497477298,600.0
ex9_2_5.bch,easy,lsmear-box,both,complete,6,0.013363000000000002,4.999999979747752,4.99500497477298,600.0
ex9_2_5.bch,easy,smearsumrel,both,complete,6,0.015374000000000002,4.999999979747752,4.99500497477298,600.0
ex9_2_5.bch,easy,smearsum,both,complete,10,0.014857,5.0000001517477894,4.995005146601189,600.0
ex9_2_5.bch,easy,smearmax,both,complete,10,0.014089000000000004,5.000244978202261,4.995249728473788,600.0
ex9_2_5.bch,easy,smearmaxrel,both,complete,10,0.030036000000000007,5.000374454166356,4.995379075091265,600.0
ex9_2_5.bch,easy,largestfirst,both,complete,8,0.008990000000000005,5.000062799705735,4.995067731973762,600.0
ex9_2_5.bch,easy,roundrobin,both,complete,8,0.009909000000000003,5.00006279970974,4.995067731977763,600.0
ex9_2_6.bch,easy,lsmear,both,complete,12,0.03487500000000001,-1.000000017557718,-1.001001018576294,600.0
ex9_2_6.bch,easy,lsmear-box,both,complete,12,0.034191000000000006,-1.000000017557718,-1.001001018576294,600.0
ex9_2_6.bch,easy,smearsumrel,both,complete,8,0.02672500000000001,-1.0000000143112369,-1.0010010153265632,600.0
ex9_2_6.bch,easy,smearsum,both,complete,10,0.062452000000000014,-1.0000000179999993,-1.001001019019018,600.0
ex9_2_6.bch,easy,smearmax,both,complete,10,0.061898000000000016,-1.0000000179999993,-1.001001019019018,600.0
ex9_2_6.bch,easy,smearmaxrel,both,complete,10,0.05744800000000001,-1.0000000158228965,-1.001001016839736,600.0
ex9_2_6.bch,easy,largestfirst,both,complete,6,0.021027,-1.0000000179999986,-1.0010010190190173,600.0
ex9_2_6.bch,easy,roundrobin,both,complete,8,0.02997000000000001,-1.0000000163783482,-1.0010010173957438,600.0
ex9_2_7.bch,easy,lsmear,both,complete,2,0.0005059999999999995,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,lsmear-box,both,complete,2,0.000507999999999998,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,smearsumrel,both,complete,2,0.004194,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,smearsum,both,complete,2,0.004237000000000001,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,smearmax,both,complete,2,0.004195000000000001,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,smearmaxrel,both,complete,2,0.004179000000000002,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,largestfirst,both,complete,2,0.00012699999999999864,16.999999974800012,16.983016957842175,600.0
ex9_2_7.bch,easy,roundrobin,both,complete,2,0.0001260000000000011,16.999999974800012,16.983016957842175,600.0
ex9_2_8.bch,easy,lsmear,both,complete,4,0.005832000000000002,1.499999991909037,1.4999999893888347,600.0
ex9_2_8.bch,easy,lsmear-box,both,complete,4,0.005862000000000001,1.499999991909037,1.4999999893888347,600.0
ex9_2_8.bch,easy,smearsumrel,both,complete,2,0.0027150000000000004,1.4999999910000001,1.4985014895104898,600.0
ex9_2_8.bch,easy,smearsum,both,complete,4,0.005332000000000002,1.4999999917154392,1.4999999799999988,600.0
ex9_2_8.bch,easy,smearmax,both,complete,4,0.005389000000000001,1.4999999917154392,1.4999999799999988,600.0
ex9_2_8.bch,easy,smearmaxrel,both,complete,4,0.005409,1.499999991497509,1.499999988333328,600.0
ex9_2_8.bch,easy,largestfirst,both,complete,4,0.0038540000000000007,1.4999999917154392,1.4999999799999988,600.0
ex9_2_8.bch,easy,roundrobin,both,complete,4,0.004024000000000001,1.4999999917154392,1.4999999799999988,600.0
exbaron.bch,easy,lsmear,both,complete,0,1.9999999999998318e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,lsmear-box,both,complete,0,1.0000000000001327e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,smearsumrel,both,complete,0,1.0000000000001327e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,smearsum,both,complete,0,1.0000000000001327e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,smearmax,both,complete,0,2.0000000000002655e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,smearmaxrel,both,complete,0,1.9999999999998318e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,largestfirst,both,complete,0,2.0000000000002655e-06,3.0000140601732457,2.997017043130116,600.0
exbaron.bch,easy,roundrobin,both,complete,0,1.9999999999998318e-06,3.0000140601732457,2.997017043130116,600.0
exinfinity2.bch,easy,lsmear,both,complete,16,0.005127000000000001,0,0,600.0
exinfinity2.bch,easy,lsmear-box,both,complete,16,0.005073000000000001,0,0,600.0
exinfinity2.bch,easy,smearsumrel,both,complete,16,0.004748000000000001,0,0,600.0
exinfinity2.bch,easy,smearsum,both,complete,16,0.004815000000000002,0,0,600.0
exinfinity2.bch,easy,smearmax,both,complete,16,0.004719000000000002,0,0,600.0
exinfinity2.bch,easy,smearmaxrel,both,complete,16,0.004758000000000002,0,0,600.0
exinfinity2.bch,easy,largestfirst,both,complete,72,0.02225700000000001,8.17732934756993e-10,0,600.0
exinfinity2.bch,easy,roundrobin,both,complete,14,0.0038690000000000005,0,0,600.0
exinfinity3.bch,easy,lsmear,both,complete,4,0.003079000000000001,0,0,600.0
exinfinity3.bch,easy,lsmear-box,both,complete,4,0.0030900000000000007,0,0,600.0
exinfinity3.bch,easy,smearsumrel,both,complete,4,0.0029070000000000007,0,0,600.0
exinfinity3.bch,easy,smearsum,both,complete,4,0.0029040000000000003,0,0,600.0
